,it,emestar,rc,qest,sigmag_0,emed,apert,emetal,taugas
1734,199237.0,5.030550956726074e+32,45.90474319458008,11.49769115447998,8.727620167808949,0.013,0.30000001192092896,0.2981018424034119,6938472.0
1735,197982.0,6.698198318481446e+32,54.33645248413086,7.0047855377197275,14.374948660363176,0.03,0.30000001192092896,-0.21388877928256989,2344122.0
1736,199502.0,2.8334715962409973e+32,43.82403945922852,2.8280003070831294,22.098563926863488,0.03,0.30000001192092896,-0.16814491152763367,2460961.5
1737,199568.0,3.625162839889526e+32,35.93330383300781,2.461708307266236,46.0174554368494,0.042,0.30000001192092896,-0.34902569651603693,9274167.0
1738,199982.0,5.489624142646789e+32,51.3973388671875,1.5764148235321045,58.908644140180606,0.11,0.30000001192092896,-0.04757408425211906,3721412.75
1739,197072.0,3.0814597010612485e+32,39.93438720703125,6.6892194747924805,11.53232604436486,0.013,0.30000001192092896,-0.04072359949350357,1281780.25
1740,199575.0,1.0305033922195434e+33,35.25706481933594,9.05357551574707,36.41877045401269,0.032,0.30000001192092896,0.14643345773220062,3545019.0
1741,199569.0,2.144416272640228e+32,41.47564697265625,2.186716079711914,23.849499452272788,0.029,0.30000001192092896,-0.12108906358480452,1119190.875
1742,176435.0,2.6154717803001404e+32,50.08383560180664,9.46849536895752,4.79392651185404,0.0085,0.30000001192092896,0.00020691876125056297,8801869.0
1743,198728.0,3.389080166816711e+32,61.40991592407226,2.3831915855407715,17.256329917435146,0.046,0.30000001192092896,-0.3068835139274597,1603998.5
1744,199978.0,6.776227951049805e+32,34.822158813476555,1.5669806003570557,140.0030417808882,0.12,0.30000001192092896,-0.08937434852123262,9074823.0
1745,199997.0,2.351170480251312e+32,30.089298248291016,2.842474937438965,34.37685733344517,0.022,0.30000001192092896,0.33668205142021174,4064499.0
1746,199109.0,9.783974885940553e+32,52.84844207763672,6.534933090209961,23.300275837406033,0.046,0.30000001192092896,-0.2662579417228699,3468414.25
1747,199675.0,1.0115615129470824e+33,47.181846618652344,4.526483058929443,42.57871426038263,0.067,0.30000001192092896,-0.03315005078911781,1460835.75
1748,199973.0,6.3805532455444334e+32,40.38970184326172,2.7225270271301274,58.97055667158412,0.06800000000000002,0.30000001192092896,0.1532161682844162,2211356.0
1749,199824.0,3.979921638965606e+32,48.19740295410156,4.671739101409912,15.834110889269411,0.026,0.30000001192092896,0.1051495000720024,9429979.0
1750,109080.0,3.702074289321899e+32,63.065406799316406,11.69868278503418,3.5570109838478934,0.01,0.30000001192092896,-0.15271306037902832,5218193.5
1751,198018.0,9.673592448234557e+32,43.66463088989258,10.780789375305176,20.03418993357805,0.027,0.30000001192092896,-0.3130125999450684,2800068.0
1752,198786.0,5.175785422325134e+32,56.2813949584961,11.238158226013184,6.6992959249641055,0.015,0.30000001192092896,0.2406769841909409,1970399.875
1753,198521.0,1.0554766654968262e+33,41.210121154785156,7.479580879211428,34.1541658721662,0.041,0.30000001192092896,-0.396784633398056,1467036.5
1754,161199.0,2.915974855422973e+32,48.2443733215332,8.049705505371094,6.686008978880009,0.011,0.30000001192092896,-0.3046531081199646,8983256.0
1755,172851.0,2.3731064796447757e+32,36.572837829589844,7.663595676422118,9.30749819863173,0.0088,0.30000001192092896,-0.17319615185260773,1220595.375
1756,199766.0,6.673477292060851e+32,35.36233901977539,4.079758644104004,52.040741267890226,0.046,0.30000001192092896,-0.3361547589302063,1789792.5
1757,199177.0,3.385614156723022e+32,53.16364288330078,3.385751962661743,15.516716984170698,0.031,0.30000001192092896,-0.07099678367376328,1759692.125
